"","organization","project","project_id","location","location_id","recording_date_time","recording_id","task_method","task_id","is_complete","species_code","species_common_name","species_scientific_name","species_class","detection_time","task_duration","tag_duration","min_tag_freq","max_tag_freq","tag_id","individual_order","vocalization","abundance","tag_rating","tag_is_verified","clip_channel_used","observer","observer_id","verifier_id","needs_review","left_full_freq_tag_rms_peak_dbfs","left_full_freq_tag_rms_trough_dbfs","left_full_freq_tag_pk_count","left_full_freq_tag_dc_offset","left_full_freq_tag_min_level","left_full_freq_tag_max_level","left_full_freq_tag_peak_level_dbfs","left_freq_filter_tag_rms_peak_dbfs","left_freq_filter_tag_rms_trough_dbfs","left_freq_filter_tag_pk_count","left_freq_filter_tag_dc_offset","left_freq_filter_tag_min_level","left_freq_filter_tag_max_level","left_freq_filter_tag_peak_level_dbfs","right_full_freq_tag_rms_peak_dbfs","right_full_freq_tag_rms_trough_dbfs","right_full_freq_tag_pk_count","right_full_freq_tag_dc_offset","right_full_freq_tag_min_level","right_full_freq_tag_max_level","right_full_freq_tag_peak_level_dbfs","right_freq_filter_tag_rms_peak_dbfs","right_freq_filter_tag_rms_trough_dbfs","right_freq_filter_tag_pk_count","right_freq_filter_tag_dc_offset","right_freq_filter_tag_min_level","right_freq_filter_tag_max_level","right_freq_filter_tag_peak_level_dbfs","tagged_in_wildtrax","media_url","spectrogram_url","clip_url"
"2716","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-04 05:12:00",2894259,"1SPT",2622085,"t","OCWA","Orange-crowned Warbler","LEIOTHLYPIS CELATA","Aves",117.34,180,1.65,"3.13kHz","6.58kHz",5285991,2,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-26.12,-34.06,3,0.028684,-0.016541,0.078735,-22.08,-61.05,-64.48,2,0,-0.012329,0.006866,-38.18,-26.32,-35.57,2,0.029021,-0.00589,0.072845,-22.75,-59.4,-64.48,2,0,-0.005524,0.004547,-45.16,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622085","https://wildtrax-aru.s3-accelerate.amazonaws.com/961fa62b-8ad9-40ca-b218-008a57e2e674/40e2ac3d82ae4e31a69d8537ba07c741.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/961fa62b-8ad9-40ca-b218-008a57e2e674/77c0cef6d6a147e0958e54641b1ece12.flac"
"2717","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-04 05:12:00",2894259,"1SPT",2622085,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",177.49,180,2.44,"3.94kHz","4.97kHz",5286040,3,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-28.83,-32.53,2,0.028317,0.008087,0.052399,-25.61,-60.66,-70.33,2,0,-0.002869,0.002838,-50.85,-30.09,-31.38,2,0.028724,0.013611,0.042816,-27.37,-64.29,-70.93,2,0,-0.002563,0.002563,-51.82,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622085","https://wildtrax-aru.s3-accelerate.amazonaws.com/961fa62b-8ad9-40ca-b218-008a57e2e674/f7b8adcc903a4736add2f228414c0dfc.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/961fa62b-8ad9-40ca-b218-008a57e2e674/909beede968942329bdaa5875e2e83be.flac"
"2718","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-07 05:10:00",2894260,"1SPT",2622086,"t","SWTH","Swainson's Thrush","CATHARUS USTULATUS","Aves",2.13,180,1.01,"1.31kHz","4.20kHz",5286724,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-30.19,-31.55,2,0.028404,0.017059,0.042297,-27.47,-56.83,-63.46,2,-2e-06,-0.012939,0.004303,-37.76,-30.08,-31.22,2,0.028912,0.018036,0.042572,-27.42,-57,-63.71,2,-2e-06,-0.011139,0.004028,-39.06,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622086","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/4155499f75a445fd9d90584bf5d7a13f.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/098ed2292aeb4ba08e803564eeedabb7.flac"
"2719","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-07 05:10:00",2894260,"1SPT",2622086,"t","SWTH","Swainson's Thrush","CATHARUS USTULATUS","Aves",9.98,180,1.28,"0.82kHz","4.33kHz",5286726,2,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-30.37,-31.52,2,0.028399,0.017914,0.04007,-27.94,-59.91,-62.92,2,-3e-06,-0.013214,0.004517,-37.58,-30.24,-31.34,3,0.028949,0.017578,0.039185,-28.14,-59.36,-63.02,2,-2e-06,-0.012177,0.00354,-38.29,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622086","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/8a8fd04302614f14bf82c1dea3be6163.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/8032c369278c4f05bb5d884fa4aeb6bb.flac"
"2720","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-07 05:10:00",2894260,"1SPT",2622086,"t","RCKI","Ruby-crowned Kinglet","CORTHYLIO CALENDULA","Aves",13.6,180,1.31,"2.32kHz","3.61kHz",5286728,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-30.32,-31.49,2,0.028352,0.016205,0.037659,-28.48,-64.46,-68.24,2,0,-0.004456,0.003815,-47.02,-30.29,-31.32,2,0.028916,0.01886,0.038025,-28.4,-63.95,-68.31,2,0,-0.004089,0.003418,-47.77,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622086","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/f8508f6b2f4d4d9a96bb4f72e06f3d81.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/0082c741262941c7a8d316eddbafa75b.flac"
"2721","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-07 05:10:00",2894260,"1SPT",2622086,"t","LISP","Lincoln's Sparrow","MELOSPIZA LINCOLNII","Aves",19.49,180,0.4,"2.73kHz","4.58kHz",5286731,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-30.36,-31.57,2,0.028651,0.01474,0.041046,-27.73,-61.11,-65.16,2,-1e-06,-0.00589,0.005341,-44.6,-30.33,-31.35,2,0.029104,0.016357,0.042328,-27.47,-58,-64.85,3,-1e-06,-0.005432,0.005219,-45.3,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622086","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/c8d6637ce6744ee2bae24445ac2dc162.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/399ad52969274a1d831fb174a0bcf22a.flac"
"2722","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-07 05:10:00",2894260,"1SPT",2622086,"t","OCWA","Orange-crowned Warbler","LEIOTHLYPIS CELATA","Aves",25.7,180,1.2,"4.11kHz","5.60kHz",5286734,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-30.3,-31.63,2,0.028239,0.014801,0.038818,-28.22,-66.71,-69.25,2,0,-0.003296,0.003021,-49.64,-30.17,-31.33,2,0.028745,0.016144,0.040314,-27.89,-64.3,-68.11,2,0,-0.003143,0.002777,-50.05,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622086","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/7f8f6682b8cf44a78784c3b942e6714a.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/c7499d006d454f63ba14ff5c0c5b3c0c.flac"
"2723","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-07 05:10:00",2894260,"1SPT",2622086,"t","OCWA","Orange-crowned Warbler","LEIOTHLYPIS CELATA","Aves",27.01,180,1.13,"3.85kHz","5.60kHz",5286735,2,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-30.15,-31.55,2,0.028518,0.016541,0.040009,-27.96,-65.19,-67.84,2,0,-0.003998,0.003448,-47.96,-30.08,-31.27,2,0.028981,0.018677,0.040466,-27.86,-65.09,-67.05,2,0,-0.003387,0.002899,-49.4,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622086","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/b98b0287eb6e45d3a1221764b809ef42.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/16f0984f518d4c96a2762b5917ec09c6.flac"
"2724","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-07 05:10:00",2894260,"1SPT",2622086,"t","YRWA","Yellow-rumped Warbler","SETOPHAGA CORONATA","Aves",28.17,180,0.8,"2.97kHz","4.88kHz",5286746,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-30.26,-31.48,2,0.028437,0.018738,0.040253,-27.9,-62.42,-66.39,2,0,-0.004333,0.003296,-47.26,-30.25,-31.28,2,0.028839,0.019104,0.038513,-28.29,-63.83,-67.22,2,-1e-06,-0.005188,0.004242,-45.7,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622086","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/ecc7af7b27544d5b8c202e7e88f88bd2.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/7c3f3e1bc3f043b095fe4781c3d494c4.flac"
"2725","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-07 05:10:00",2894260,"1SPT",2622086,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",31.93,180,1.91,"3.17kHz","4.15kHz",5286046,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-29.94,-31.49,2,0.028418,0.003357,0.052673,-25.57,-44,-63.02,2,0,-0.011536,0.011688,-38.65,-29.92,-31.23,2,0.028913,0.00827,0.051086,-25.83,-47.04,-64.64,2,0,-0.008423,0.008575,-41.33,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622086","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/2343136b450644e48e698a5a3f7a5185.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/f5951fdaf9a742b783e60c456aad6a9f.flac"
"2726","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-07 05:10:00",2894260,"1SPT",2622086,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",35.17,180,2.08,"3.28kHz","3.90kHz",5286047,2,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-29.9,-31.44,3,0.028406,0.00705,0.045166,-26.9,-58.98,-67.84,3,0,-0.002899,0.002747,-50.75,-29.87,-31.19,2,0.028914,0.007599,0.046814,-26.59,-57.44,-67.57,2,0,-0.004761,0.005005,-46.01,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622086","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/a4242eadadcb4667b6cba3ef957eafe0.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/e167996bdc7c4c27ad8135e31d8a0778.flac"
"2727","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-07 05:10:00",2894260,"1SPT",2622086,"t","DUFL","Dusky Flycatcher","EMPIDONAX OBERHOLSERI","Aves",79.92,180,1.83,"4.01kHz","5.91kHz",5286751,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-30.25,-31.5,2,0.028443,0.016724,0.040619,-27.83,-66.16,-68.15,2,0,-0.003754,0.003387,-48.51,-30.25,-31.42,2,0.028693,0.016968,0.042786,-27.37,-63.58,-68.31,2,0,-0.003448,0.003021,-49.25,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622086","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/fe4d48b8d75e43518ef7b9bd5edef878.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/af66405a372c4662a070b5c42c0472b6.flac"
"2728","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-07 05:10:00",2894260,"1SPT",2622086,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",103.81,180,2.24,"2.56kHz","4.62kHz",5286050,3,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-30.13,-31.55,2,0.028498,0.009003,0.046021,-26.74,-50.55,-63.84,2,0,-0.005798,0.005829,-44.69,-30.08,-31.38,2,0.028841,0.011444,0.046143,-26.72,-52.64,-64.74,2,0,-0.004913,0.004974,-46.07,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622086","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/d08657fd90cf46338fe7875cf8824b0e.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/0da14c08e5f04cd89731ea1a9fa15da9.flac"
"2729","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-07 05:10:00",2894260,"1SPT",2622086,"t","DEJU","Dark-eyed Junco","JUNCO HYEMALIS","Aves",113.93,180,1.16,"3.18kHz","5.86kHz",5286758,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-30.04,-31.6,2,0.028437,-0.003265,0.050049,-26.01,-54.27,-60.01,2,0,-0.006561,0.006073,-43.66,-29.96,-31.4,2,0.028861,0.000549,0.05127,-25.8,-56.46,-61.41,2,0,-0.005615,0.005646,-44.97,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622086","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/fd9ae52639d9411da3481868a7bcd0d4.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/3f1d8d0a316d4330b5425be7d8326f57.flac"
"2730","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-07 05:10:00",2894260,"1SPT",2622086,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",131.34,180,2.51,"2.61kHz","4.06kHz",5286051,4,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-30.02,-31.76,2,0.028417,0.013519,0.043762,-27.18,-52.42,-66.63,2,0,-0.005157,0.005066,-45.75,-29.95,-31.47,3,0.028902,0.016296,0.042816,-27.37,-54.48,-68.01,2,0,-0.005249,0.004608,-45.6,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622086","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/7418009c6ce0468dbff570779caee053.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/21d822d841b64bc0a8b22881b32d0cd3.flac"
"2731","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-07 05:10:00",2894260,"1SPT",2622086,"t","DEJU","Dark-eyed Junco","JUNCO HYEMALIS","Aves",144.91,180,1.25,"3.59kHz","6.01kHz",5286765,2,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-30.22,-31.53,2,0.028359,0.014435,0.039642,-28.04,-60.44,-65.64,2,0,-0.004333,0.003693,-47.26,-30.2,-31.32,3,0.028712,0.016388,0.040771,-27.79,-59.96,-65.74,2,0,-0.004486,0.003662,-46.96,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622086","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/2df98930da2c4a068154d2ecd0d8f24d.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/9aa4b59f6552479ebdcf5be8df17c9e4.flac"
"2732","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-07 05:10:00",2894260,"1SPT",2622086,"t","BUOR","Bullock's Oriole","ICTERUS BULLOCKII","Aves",165.68,180,2.15,"0.91kHz","3.44kHz",5286767,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"t",-30.05,-31.59,2,0.028559,0.009369,0.047363,-26.49,-59.97,-64.95,2,-1e-06,-0.01004,0.00354,-39.97,-30,-31.42,2,0.02896,0.011963,0.04541,-26.86,-59.75,-64.92,2,-1e-06,-0.009033,0.003723,-40.88,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622086","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/96d4189378454fe481a5601dca29a180.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/2870cb4f-2e29-4e4f-935d-c0b3b6f2c485/a18e3b22e0c24894b5b193854eca8612.flac"
"2733","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-10 05:08:00",2894733,"1SPT",2622567,"t","DUFL","Dusky Flycatcher","EMPIDONAX OBERHOLSERI","Aves",1.21,180,0.4,"3.79kHz","6.72kHz",5287620,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-30.4,-30.97,2,0.028591,0.020172,0.039398,-28.09,-63.57,-65.23,2,-1e-06,-0.005707,0.004547,-44.87,-30.37,-30.91,3,0.028866,0.02124,0.037628,-28.49,-62.13,-65.34,2,-1e-06,-0.005768,0.004608,-44.78,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622567","https://wildtrax-aru.s3-accelerate.amazonaws.com/dce7e644-30a7-4280-a230-599b7bff085b/7a24050ec61141ec938f06f53c865b51.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/dce7e644-30a7-4280-a230-599b7bff085b/4d726556928d4c5487f0a119837148ca.flac"
"2734","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-10 05:08:00",2894733,"1SPT",2622567,"t","SWTH","Swainson's Thrush","CATHARUS USTULATUS","Aves",5.46,180,0.76,"1.30kHz","3.88kHz",5287622,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-30.49,-31.47,2,0.028584,0.016602,0.037292,-28.57,-61.75,-64.18,3,-2e-06,-0.009125,0.003448,-40.8,-30.3,-31.27,2,0.029121,0.017883,0.038116,-28.38,-61.44,-64.11,2,-2e-06,-0.009552,0.00354,-40.4,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622567","https://wildtrax-aru.s3-accelerate.amazonaws.com/dce7e644-30a7-4280-a230-599b7bff085b/8f12cf5e8e744a60bc3f42180a5ecd9f.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/dce7e644-30a7-4280-a230-599b7bff085b/3580192cf35d48f0bd2dbc836ffe6819.flac"
"2735","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-10 05:08:00",2894733,"1SPT",2622567,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",14.78,180,1.54,"2.80kHz","4.44kHz",5287631,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-30.13,-31.66,2,0.028504,0.014404,0.045898,-26.76,-62.1,-66.43,2,0,-0.004395,0.003601,-47.14,-30.05,-31.6,2,0.028935,0.015503,0.047058,-26.55,-62.14,-66.74,2,0,-0.005249,0.0047,-45.6,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622567","https://wildtrax-aru.s3-accelerate.amazonaws.com/dce7e644-30a7-4280-a230-599b7bff085b/36fa6283699442f99859995009ee5ab7.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/dce7e644-30a7-4280-a230-599b7bff085b/f1d826093f9d4cd3866acd1e708b9bbf.flac"
"2736","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-10 05:08:00",2894733,"1SPT",2622567,"t","AMRE","American Redstart","SETOPHAGA RUTICILLA","Aves",26.56,180,0.75,"3.10kHz","8.05kHz",5287612,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-30.23,-31.5,2,0.028593,0.017181,0.044586,-27.02,-56.12,-62.64,2,-1e-06,-0.011475,0.00528,-38.81,-30.1,-31.22,2,0.029092,0.018433,0.04483,-26.97,-57.65,-62.57,2,-1e-06,-0.011993,0.005066,-38.42,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622567","https://wildtrax-aru.s3-accelerate.amazonaws.com/dce7e644-30a7-4280-a230-599b7bff085b/a74bf9cbe71b4d079f9ed75bf1da15f0.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/dce7e644-30a7-4280-a230-599b7bff085b/816d41fd8daa4befa1a333314592d64d.flac"
"2737","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-10 05:08:00",2894733,"1SPT",2622567,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",31.84,180,1.86,"2.59kHz","3.62kHz",5287633,2,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-30.19,-31.46,2,0.028421,0.016479,0.039673,-28.03,-61.17,-67.96,2,0,-0.003235,0.002838,-49.8,-30.04,-31.22,2,0.028947,0.018341,0.039246,-28.12,-63.03,-68.88,2,0,-0.003296,0.00293,-49.64,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622567","https://wildtrax-aru.s3-accelerate.amazonaws.com/dce7e644-30a7-4280-a230-599b7bff085b/cee5f85d52854eb1b2d34f2441e67672.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/dce7e644-30a7-4280-a230-599b7bff085b/ea589026479f4f3cb082d89ab7a5e60f.flac"
"2738","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-10 05:08:00",2894733,"1SPT",2622567,"t","OCWA","Orange-crowned Warbler","LEIOTHLYPIS CELATA","Aves",44.33,180,1.05,"4.03kHz","5.37kHz",5287613,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-30.32,-31.34,2,0.028494,0.01886,0.039612,-28.04,-58.22,-66.6,2,0,-0.004181,0.004181,-47.57,-30.24,-31.15,2,0.02907,0.019196,0.039154,-28.14,-60.78,-67.14,2,0,-0.003601,0.003448,-48.87,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622567","https://wildtrax-aru.s3-accelerate.amazonaws.com/dce7e644-30a7-4280-a230-599b7bff085b/c72da424bdfd426e8762a5bd81998b86.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/dce7e644-30a7-4280-a230-599b7bff085b/effb14e8689f486fb2db6594d44361f6.flac"
"2739","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-10 05:08:00",2894733,"1SPT",2622567,"t","RCKI","Ruby-crowned Kinglet","CORTHYLIO CALENDULA","Aves",44.92,180,1.88,"2.76kHz","3.63kHz",5287625,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-30.43,-31.42,2,0.028434,0.018188,0.038361,-28.32,-66.72,-69.88,2,0,-0.002716,0.002472,-51.32,-30.29,-31.2,3,0.028968,0.019073,0.038849,-28.21,-62.88,-69.53,2,0,-0.002319,0.002136,-52.69,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622567","https://wildtrax-aru.s3-accelerate.amazonaws.com/dce7e644-30a7-4280-a230-599b7bff085b/94dd2fcf38ac433f80a2f8fae99a4939.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/dce7e644-30a7-4280-a230-599b7bff085b/b211a6153a354a84a719564583926810.flac"
"2740","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2025 Limited Amplitude Processing",3701,"MUS155-LR-C",492657,"2025-06-10 05:08:00",2894733,"1SPT",2622567,"t","CHSP","Chipping Sparrow","SPIZELLA PASSERINA","Aves",69.78,180,2.25,"3.72kHz","6.61kHz",5287615,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-30.21,-31.64,3,0.028423,0.011688,0.040924,-27.76,-59.16,-63.38,2,0,-0.006622,0.005157,-43.58,-30.22,-31.47,2,0.028842,0.011475,0.041626,-27.61,-59.67,-63.59,2,0,-0.005768,0.00412,-44.78,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2622567","https://wildtrax-aru.s3-accelerate.amazonaws.com/dce7e644-30a7-4280-a230-599b7bff085b/918b5b90d05140ffa58e7b90359373de.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/dce7e644-30a7-4280-a230-599b7bff085b/aa39e3e3fb8949519cfaafe5c0a35011.flac"
